Age_Group_14-18,Age_Group_19-24,Age_Group_25-36,Age_Group_37-45,Age_Group_45+,Skin_Type_Combination,Skin_Type_Dry,Skin_Type_Normal,Skin_Type_Oily,Skin_Subtype_Dry to Normal,Skin_Subtype_Extreme Dry,Skin_Subtype_Extreme Oily,Skin_Subtype_Normal to Dry,Skin_Subtype_Normal to Oily,Skin_Subtype_Oily to Normal,Skin_Subtype_T-Zone Dry Cheeks Oily,Skin_Subtype_T-Zone Oily Cheeks Dry,Sensitivity_No,Sensitivity_Yes,Concern_Acne,Concern_Dark Circles,Concern_Dark Spots,Concern_Dullness,Concern_Hyperpigmentation,Concern_Open Pores,Concern_Redness,Concern_Sun Tan,Concern_Whiteheads / Blackheads,Concern_Wrinkles,Internal_Type_Comedonal,Internal_Type_Cystic,Internal_Type_Fungal,Internal_Type_General,Internal_Type_Inflammatory,Internal_Type_Pigmented,Internal_Type_Vascular,conc_zinc_pca,conc_benzoyl_peroxide,conc_salicylic_acid,conc_niacinamide,conc_azelaic_acid,conc_hyaluronic_acid,conc_caffeine,conc_vitamin_c,conc_alpha_arbutin,conc_lactic_acid,conc_green_tea_extract,conc_chamomile_extract,conc_aloe_vera,conc_glycolic_acid,conc_licorice_extract,conc_kojic_acid,conc_tranexamic_acid,conc_clay,conc_centella_asiatica,conc_willow_bark_extract,conc_coenzyme_q10,conc_peptides,conc_retinol,ing_tfidf_0,ing_tfidf_1,ing_tfidf_2,ing_tfidf_3,ing_tfidf_4,ing_tfidf_5,ing_tfidf_6,ing_tfidf_7,ing_tfidf_8,ing_tfidf_9,ing_tfidf_10,ing_tfidf_11,ing_tfidf_12,ing_tfidf_13,ing_tfidf_14,ing_tfidf_15,ing_tfidf_16,ing_tfidf_17,ing_tfidf_18,ing_tfidf_19,ing_tfidf_20,ing_tfidf_21,ing_tfidf_22,ing_tfidf_23,ing_tfidf_24,ing_tfidf_25,ing_tfidf_26,ing_tfidf_27,ing_tfidf_28,ing_tfidf_29,ing_tfidf_30,ing_tfidf_31,ing_tfidf_32,ing_tfidf_33,ing_tfidf_34,ing_tfidf_35,ing_tfidf_36,ing_tfidf_37,ing_tfidf_38,ing_tfidf_39,ing_tfidf_40,ing_tfidf_41,ing_tfidf_42,ing_tfidf_43,ing_tfidf_44,ing_tfidf_45,ing_tfidf_46,ing_tfidf_47,ing_tfidf_48,ing_tfidf_49,eff_tfidf_0,eff_tfidf_1,eff_tfidf_2,eff_tfidf_3,eff_tfidf_4,eff_tfidf_5,eff_tfidf_6,eff_tfidf_7,eff_tfidf_8,eff_tfidf_9,eff_tfidf_10,eff_tfidf_11,eff_tfidf_12,eff_tfidf_13,eff_tfidf_14,eff_tfidf_15,eff_tfidf_16,eff_tfidf_17,eff_tfidf_18,eff_tfidf_19,eff_tfidf_20,eff_tfidf_21,eff_tfidf_22,eff_tfidf_23,eff_tfidf_24,eff_tfidf_25,eff_tfidf_26,eff_tfidf_27,eff_tfidf_28,eff_tfidf_29,eff_tfidf_30,eff_tfidf_31,eff_tfidf_32,eff_tfidf_33,eff_tfidf_34,eff_tfidf_35,eff_tfidf_36,eff_tfidf_37,eff_tfidf_38,eff_tfidf_39,eff_tfidf_40,eff_tfidf_41,eff_tfidf_42,eff_tfidf_43,eff_tfidf_44,eff_tfidf_45,eff_tfidf_46,eff_tfidf_47,eff_tfidf_48,eff_tfidf_49
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.327724649,-0.376190611,-0.437871775,-0.992522224,-0.419963905,-0.290362598,2.771672878,1.891153335,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,1.844544636,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549730308,0,0,0,0,0,0.291224,0,0,0,0,0,0,0,0,0,0,0,0.46615424,0.46615424,0,0,0,0,0,0,0,0,0,0,0,0.42235722,0,0,0,0,0.28009752,0,0.249741381,0.207541411,0.211293866,0,0,0,0,0,0,0,0.226277199,0.226277199,0.219605372,0.219605372,0.249741381,0,0,0,0.183920178,0,0,0,0,0,0.238055419,0.249741381,0,0.210123119,0,0,0,0,0,0.213363468,0,0.226277199,0,0,0,0,0,0.233850515,0.226277199,0.219605372,0.249741381,0,0
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.327724649,-0.376190611,-0.437871775,-0.992522224,-0.419963905,1.240739612,2.771672878,-0.536737237,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.19011574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825764041,0,0,0,0,0,0,0,0,0,0,0,0.37547953,0.37547953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347236575,0,0,0.385933273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419492054,0.684016902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198379835,0,0,0,0,0,0,0,0.217428162,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,1.081559594,-0.419963905,-0.290362598,-0.360792938,-0.536737237,2.05968365,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,4.400413204,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.182002339,0,0,0,0,0,0,0.377330819,0.377330819,0.377330819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500790053,0.500790053,0,0,0,0,0.195341116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385715635,0,0,0,0,0.200436739,0,0,0,0,0,0,0,0,0.302413336,0.302413336,0,0,0,0,0,0,0.200436739,0.200436739,0,0,0.327820457,0,0,0.28935555,0,0,0,0,0,0.293817758,0.200436739,0,0.200436739,0.200436739,0,0,0.179902928,0.161014992,0,0.302413336,0,0,0
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,1.081559594,-0.419963905,1.240739612,-0.360792938,1.891153335,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.219561235,0,0,0.621266475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433634528,0.433634528,0,0,0,0,0,0,0.235652667,0,0,0,0,0,0,0,0,0,0,0.366347981,0,0,0,0,0.342875639,0,0,0,0.258651056,0.178174979,0,0,0,0,0,0,0.276992595,0.276992595,0,0,0,0,0,0.276149109,0,0,0.178174979,0.178174979,0,0,0,0,0,0.25721791,0,0,0,0,0,0.261184517,0.178174979,0.276992595,0.178174979,0.178174979,0,0,0.159921781,0.286263316,0.276992595,0,0,0,0
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,1.081559594,-0.419963905,-0.290362598,-0.360792938,-0.536737237,2.05968365,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,4.358898944,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.182407075,0,0,0,0,0,0,0.378169926,0.378169926,0.378169926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195775515,0,0,0,0,0,0,0,0.499680962,0.499680962,0,0,0,0,0,0,0.374358326,0,0,0,0,0.194534926,0,0,0,0,0,0,0,0,0.293508845,0.293508845,0,0,0,0,0,0,0.194534926,0.194534926,0,0,0,0,0,0.280835543,0,0,0.286400176,0,0,0.427749542,0.194534926,0,0.194534926,0.194534926,0,0,0.174605727,0,0,0.293508845,0,0,0
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,1.281379366,-0.992522224,2.503339849,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,1.573031394,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.376448839,0,0,0,0,0,0,0,0,0,0,0.349120276,0.349120276,0,0,0,0,0,0,0,0,0.216551573,0,0,0,0.303025726,0.303025726,0,0,0,0,0,0,0,0,0,0,0,0,0.316483325,0.316483325,0.303025726,0.303025726,0,0,0,0,0,0,0,0.193521779,0.252237153,0.196610172,0,0.186897958,0,0,0.205341776,0.196610172,0.196610172,0.183649329,0.196610172,0.196610172,0,0,0,0,0,0.197184093,0.197184093,0,0.165626251,0.196040142,0,0,0.196610172,0.196610172,0,0,0.197184093,0,0.190809317,0.205341776,0,0.183649329,0.183649329,0.096070457,0,0,0,0,0.205341776,0.205341776,0,0.105295092,0,0,0,0.205341776,0.205341776
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,-0.992522224,-0.419963905,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,0.183054935,1.817452118,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,4.649825474,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0,0,0,0,0,0,0,0,0,0,0.444988737,0,0,0,0,0,0.444988737,0.444988737,0,0,0,0.370452117,0,0,0,0.259191194,0.259191194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259191194,0.259191194,0,0,0,0,0,0,0,0,0.377491929,0.294241955,0,0,0,0,0,0.294241955,0.294241955,0.274845075,0.294241955,0.294241955,0,0,0,0,0,0,0,0,0,0,0,0,0.294241955,0.294241955,0,0,0,0,0,0,0,0.274845075,0.274845075,0,0,0,0,0,0,0,0,0.157582049,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,1.081559594,-0.419963905,-0.290362598,-0.360792938,-0.536737237,2.05968365,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,1.844544636,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0,0,0,0,0,0,0,0.392081275,0.392081275,0.392081275,0,0,0,0,0,0,0,0,0,0,0,0.217578596,0.455729875,0,0,0,0,0,0,0,0,0,0,0.34827207,0.34827207,0.202977308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259316001,0,0.231212101,0,0,0.134753298,0,0,0,0,0,0,0,0,0.406623999,0.406623999,0.231212101,0,0,0,0,0,0.134753298,0.134753298,0,0,0.220393166,0.231212101,0,0,0,0,0,0,0,0.197533206,0.134753298,0,0.134753298,0.134753298,0,0,0.120948449,0.10825012,0,0.406623999,0.231212101,0,0
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,0.421753796,-0.162889497,-0.419963905,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,10.71169249,-0.146537899,-0.124389759,-0.105159174,0.258743474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297683512,0.623513857,0,0,0,0,0,0,0,0,0,0,0,0,0.277706534,0,0,0,0.435055107,0.435055107,0,0,0,0,0,0,0,0,0,0,0.300400188,0,0,0,0,0.156102654,0.244550446,0,0,0,0,0,0,0,0,0,0,0.234835105,0.234835105,0,0,0,0.156102654,0.156102654,0,0,0,0,0.234835105,0,0.454486216,0.244550446,0,0,0,0.114414483,0.156102654,0,0.156102654,0.156102654,0.244550446,0.244550446,0.140110663,0,0,0,0,0.244550446,0.244550446
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,1.081559594,-0.419963905,1.240739612,-0.360792938,-0.536737237,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,0.245371405,0.262093598,0,0.562389231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517636155,0.517636155,0,0,0,0,0,0,0.281302186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430519957,0,0,0,0.324766267,0.22371926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346737094,0,0,0.22371926,0.22371926,0,0,0,0,0,0,0,0,0.329366233,0,0,0.32794732,0.22371926,0,0.22371926,0.22371926,0,0,0.200800263,0.179718324,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,1.081559594,2.503339849,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,1.573031394,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.219668542,0,0,0,0,0,0,0,0,0,0,0.407443106,0.407443106,0,0,0,0,0,0,0,0,0.252727932,0,0,0,0.353648159,0.353648159,0,0,0,0,0,0,0,0,0.235767838,0,0,0,0,0,0.353648159,0.353648159,0,0,0,0,0,0,0,0.225182394,0.29350374,0.228776055,0,0.2174749,0,0.152518922,0,0.228776055,0.228776055,0.213694788,0.228776055,0.228776055,0,0,0,0,0,0,0,0,0.192723092,0.228112767,0.152518922,0.152518922,0.228776055,0.228776055,0,0,0,0,0,0,0,0.213694788,0.213694788,0.223575617,0.152518922,0,0.152518922,0.152518922,0,0,0.136894067,0.122521615,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.327724649,2.297245205,1.281379366,-0.992522224,2.503339849,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.373146806,0,0,0,0,0,0,0,0,0,0,0.346057956,0.346057956,0.376131505,0.376131505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376131505,0,0.313707281,0.313707281,0,0,0,0,0,0,0,0,0,0.460885213,0.20023995,0,0,0.222555067,0,0,0.244517668,0,0,0,0,0,0,0,0,0,0,0.23480363,0.23480363,0,0.197225062,0.233441432,0,0,0,0,0,0,0.23480363,0,0.22721265,0.244517668,0,0,0,0.114399148,0,0,0,0,0.244517668,0.244517668,0,0.125383693,0,0,0,0.244517668,0.244517668
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,1.081559594,2.503339849,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,1.573031394,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.192589983,0.480983006,0,0,0,0,0,0,0,0,0,0.35721756,0.35721756,0,0,0,0,0,0,0,0,0.221574139,0,0,0,0.310053921,0.310053921,0,0,0,0,0,0,0,0,0.206704717,0,0,0,0,0,0.310053921,0.310053921,0,0,0,0,0,0,0,0.225182394,0.29350374,0.228776055,0,0.2174749,0,0.152518922,0,0.228776055,0.228776055,0.213694788,0.228776055,0.228776055,0,0,0,0,0,0,0,0,0.192723092,0.228112767,0.152518922,0.152518922,0.228776055,0.228776055,0,0,0,0,0,0,0,0.213694788,0.213694788,0.223575617,0.152518922,0,0.152518922,0.152518922,0,0,0.136894067,0.122521615,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.327724649,2.297245205,1.281379366,-0.992522224,2.503339849,-0.290362598,-0.360792938,-0.536737237,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.373146806,0,0,0,0,0,0,0,0,0,0,0.346057956,0.346057956,0.376131505,0.376131505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376131505,0,0.313707281,0.313707281,0,0,0,0,0,0,0,0,0,0.460885213,0.20023995,0,0,0.222555067,0,0,0.244517668,0,0,0,0,0,0,0,0,0,0,0.23480363,0.23480363,0,0.197225062,0.233441432,0,0,0,0,0,0,0.23480363,0,0.22721265,0.244517668,0,0,0,0.114399148,0,0,0,0,0.244517668,0.244517668,0,0.125383693,0,0,0,0.244517668,0.244517668
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.327724649,-0.376190611,-0.437871775,1.081559594,-0.419963905,1.240739612,-0.360792938,1.891153335,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.240135267,0,0.515271984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474268343,0.474268343,0,0,0,0,0,0,0.25773455,0,0,0,0,0,0,0,0,0,0,0.400676696,0,0,0,0,0.342875639,0,0,0,0.258651056,0.178174979,0,0,0,0,0,0,0.276992595,0.276992595,0,0,0,0,0,0.276149109,0,0,0.178174979,0.178174979,0,0,0,0,0,0.25721791,0,0,0,0,0,0.261184517,0.178174979,0.276992595,0.178174979,0.178174979,0,0,0.159921781,0.286263316,0.276992595,0,0,0,0
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.327724649,-0.376190611,-0.437871775,-0.992522224,-0.419963905,1.240739612,2.771672878,1.891153335,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.202825473,0,0,0.573911265,0,0,0,0,0,0,0,0,0,0,0,0.440484258,0,0,0,0,0,0,0,0,0,0,0,0.400581313,0.400581313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338423594,0,0,0,0,0.269733447,0,0,0,0.305213463,0,0,0,0,0,0,0,0.32685685,0.32685685,0,0,0,0,0,0.325861519,0.26567224,0,0,0,0,0,0,0,0,0.303522322,0,0,0,0,0,0.154101499,0,0.32685685,0,0,0,0,0,0.337796487,0.32685685,0,0,0,0
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,-0.992522224,-0.419963905,-0.290362598,-0.360792938,1.891153335,-0.334551626,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,1.844544636,4.400413204,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.192334074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221279717,0,0,0,0,0,0,0,0.529218424,0.529218424,0,0,0.354196352,0.354196352,0,0,0,0,0,0,0,0,0,0,0,0.320918214,0,0,0,0,0.249552406,0,0.222506656,0,0.188251908,0,0,0,0,0,0,0,0.201601283,0.201601283,0.195657031,0.195657031,0.222506656,0,0,0,0,0,0,0,0,0,0.424190137,0.222506656,0,0.374417666,0,0,0,0,0,0.095047908,0,0.201601283,0,0,0,0,0,0.312523074,0.201601283,0.195657031,0.222506656,0,0
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,1.081559594,-0.419963905,1.240739612,-0.360792938,-0.536737237,-0.334551626,-0.147586046,1.573031394,-0.158806496,-0.21847453,-0.164744443,-0.436946244,-0.227251386,-0.229415734,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.189383583,0.472975199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217885188,0,0,0,0.304891884,0.304891884,0.374033516,0.374033516,0,0,0,0,0,0,0.203263324,0,0,0,0,0,0.304891884,0.304891884,0,0,0,0,0,0,0,0,0.321927936,0.250931736,0,0,0,0.167289526,0,0.250931736,0.250931736,0.234389933,0.250931736,0.250931736,0,0,0,0,0,0,0,0.259278008,0,0,0.167289526,0.167289526,0.250931736,0.250931736,0,0,0,0,0,0,0,0.234389933,0.234389933,0.122613833,0.167289526,0,0.167289526,0.167289526,0,0,0.150151492,0.134387148,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.327724649,-0.376190611,-0.437871775,-0.992522224,-0.419963905,-0.290362598,-0.360792938,-0.536737237,2.05968365,-0.147586046,-0.511933294,-0.158806496,-0.21847453,-0.164744443,1.844544636,-0.227251386,4.358898944,-0.152943823,-0.184151504,-0.161151074,-0.146537899,-0.124389759,-0.105159174,0.16437803,0,0,0,0,0,0,0.340791756,0.340791756,0.340791756,0,0,0,0,0,0,0,0,0,0,0,0.189116381,0,0,0,0,0,0,0,0,0,0,0,0.302713385,0.302713385,0,0,0,0,0,0,0,0,0.450292687,0.450292687,0,0,0,0,0,0,0.26554691,0,0.236767723,0,0,0,0,0,0,0,0,0,0,0,0.416394461,0.416394461,0.236767723,0,0,0,0,0,0,0,0,0,0.225688828,0.236767723,0,0.199207565,0,0,0.203154776,0,0,0.202279583,0,0,0,0,0,0,0,0.110851181,0,0.416394461,0.236767723,0,0
